contextID,slug,alignment,type,subtype,armor_class,hit_points,strength,dexterity,constitution,intelligence,wisdom,charisma,cr
dnd5e,sahuagin-champion-a5e,,Humanoid,,16,90,18,18,16,10,12,14,5
dnd5e,sahuagin_bf,,Humanoid,,12,25,10,10,12,12,12,8,0.5
dnd5e,salamander,neutral evil,Elemental,,15,90,18,14,15,11,10,12,5
dnd5e,salamander-a5e,,Elemental,,15,90,18,14,14,10,10,12,6
dnd5e,salamander-monarch,neutral evil,Elemental,,17,161,20,18,18,15,14,18,13
dnd5e,salamander-noble-a5e,,Elemental,,15,136,18,14,14,10,10,12,8
dnd5e,salamander-nymph-a5e,,Elemental,,14,27,14,14,12,8,10,8,1
dnd5e,salamander_bf,,Elemental,,15,114,16,14,14,10,10,14,5
dnd5e,salt-devil,lawful evil,Fiend,devil,13,93,18,13,18,13,14,15,6
dnd5e,salt-golem,unaligned,Construct,,17,110,20,9,20,3,11,1,10
dnd5e,saltdevil-tob1-2023,Lawful Evil,Fiend,,13,93,18,13,18,13,14,15,6
dnd5e,saltgolem-tob1-2023,Unaligned,Construct,,17,115,20,9,20,3,11,1,10
dnd5e,sammael,neutral good,Celestial,,16,104,18,10,14,10,19,12,7
dnd5e,sand-hag,chaotic evil,Monstrosity,,17,112,18,15,16,16,14,16,5
dnd5e,sand-ray-a5e,,Aberration,,13,97,18,16,14,12,12,12,8
dnd5e,sand-silhouette,neutral evil,Undead,,15,105,18,12,17,7,12,10,6
dnd5e,sand-spider,unaligned,Beast,,15,105,20,17,14,4,12,4,7
dnd5e,sand-worm-a5e,,Monstrosity,,18,247,28,8,22,2,10,4,15
dnd5e,sanddrift-drake,neutral,Dragon,,16,102,13,19,17,7,15,7,6
dnd5e,sandhag-tob1-2023,Chaotic Evil,Fey,,17,120,18,15,16,16,14,16,6
dnd5e,sandman,chaotic neutral,Celestial,,14,82,11,19,16,13,14,19,5
dnd5e,sandman-tob1-2023,Chaotic Neutral,Celestial,,14,82,11,19,16,13,14,19,5
dnd5e,sandsilhouette-tob1-2023,Neutral Evil,Undead,,15,105,18,12,17,7,12,10,6
dnd5e,sandspider-tob1-2023,Unaligned,Beast,,15,135,20,17,14,4,12,4,7
dnd5e,sandwyrm,unaligned,Dragon,,15,142,20,12,18,5,13,8,6
dnd5e,sandwyrm-tob1-2023,Unaligned,Dragon,,15,142,20,12,18,5,13,8,6
dnd5e,sap-demon,chaotic evil,Ooze,,13,67,14,6,12,10,14,10,4
dnd5e,sapdemon-tob1-2023,Chaotic Evil,Ooze,,13,81,14,6,12,7,14,7,4
dnd5e,sapphire-dragon-wyrmling-a5e,,Dragon,,17,58,16,16,14,16,14,12,3
dnd5e,sapphire-jelly,unaligned,Ooze,,9,144,16,8,18,3,12,12,6
dnd5e,sarcophagus-slime,neutral evil,Undead,,11,105,14,12,18,3,12,12,5
dnd5e,sarcophagusslime-tob1-2023,Neutral Evil,Undead,,11,102,14,12,18,3,12,12,5
dnd5e,sarsaok,unaligned,Monstrosity,,17,136,21,12,18,3,12,8,7
dnd5e,sasori-fukurowashi,neutral good,Fey,kami,17,123,17,19,15,11,21,19,9
dnd5e,sasquatch,unaligned,Beast,,14,119,18,14,16,4,12,7,5
dnd5e,satarre_bf,,Humanoid,,12,40,14,12,12,10,10,12,1
dnd5e,sathaq-worm,neutral evil,Elemental,,16,172,22,6,20,5,12,9,10
dnd5e,sathaqworm-tob1-2023,Neutral Evil,Elemental,,16,149,22,6,20,5,12,9,10
dnd5e,satyr,chaotic neutral,Fey,,14,31,12,16,11,12,10,14,0.5
dnd5e,satyr-a5e,,Fey,,13,22,12,14,10,10,10,16,0.5
dnd5e,satyr_bf,,Fey,,13,23,12,16,10,12,10,20,0.5
dnd5e,savager,neutral evil,Beast,,17,115,22,14,22,2,10,13,8
dnd5e,savager-tob1-2023,Neutral Evil,Beast,,17,105,22,14,21,2,10,13,8
dnd5e,savior-lumen,chaotic good,Celestial,,15,114,14,20,18,10,15,16,5
dnd5e,sazakan,lawful neutral,Elemental,,16,142,17,14,16,11,18,9,8
dnd5e,scarab-ruin,neutral evil,Undead,,15,136,17,14,16,3,14,4,6
dnd5e,scarab-suncatcher,unaligned,Beast,,19,145,20,14,18,1,12,16,10
dnd5e,scarecrow-a5e,,Construct,,12,31,12,14,10,6,10,14,1
dnd5e,scarecrow-harvester-a5e,,Construct,,14,67,16,18,16,12,14,16,4
dnd5e,scarlet-ibis,neutral,Monstrosity,,14,135,13,14,16,11,15,18,5
dnd5e,scarsupial,unaligned,Beast,,13,39,16,12,16,2,13,10,2
dnd5e,scheznyki,chaotic evil,Fey,,16,153,19,15,18,15,16,16,6
dnd5e,scheznyki-tob1-2023,Chaotic Evil,Fey,,16,135,19,15,18,15,16,16,6
dnd5e,scitalis,unaligned,Monstrosity,,13,58,16,12,12,2,18,3,2
dnd5e,scorch_drake_bf,,Dragon,,15,145,16,12,18,6,20,8,6
dnd5e,scorchrunner-jackal,unaligned,Monstrosity,,13,38,9,16,12,4,14,10,1
dnd5e,scorpion,unaligned,Beast,,11,1,2,11,8,1,8,2,0
dnd5e,scorpion-a5e,,Beast,,11,1,2,10,8,1,8,4,0
dnd5e,scorpion-cultist,neutral,Humanoid,any race,13,19,11,14,15,10,13,10,0.5
dnd5e,scorpioncultist-tob1-2023,Neutral,Humanoid,,13,26,11,17,15,10,13,10,0.5
dnd5e,scorpionfolk-a5e,,Monstrosity,,15,52,14,12,14,10,10,10,3
dnd5e,scorpionfolk-imperator-a5e,,Monstrosity,,15,52,14,12,14,18,10,10,5
dnd5e,scout,any alignment,Humanoid,any race,13,16,11,14,12,11,13,11,0.5
dnd5e,scout-a5e,,Humanoid,,15,19,10,16,14,10,14,10,0.5
dnd5e,scout_bf,,Humanoid,Any Lineage,13,25,10,14,12,10,16,10,0.5
dnd5e,scrag-a5e,,Giant,,15,84,18,12,20,8,12,8,5
dnd5e,scribe-devil,lawful evil,Fiend,devil,15,82,14,16,16,18,14,17,5
dnd5e,scrofin,lawful neutral,Fey,,13,68,16,13,18,9,9,10,2
dnd5e,scroll-mummy,neutral,Undead,,12,105,16,8,17,18,11,14,6
dnd5e,sea-dragon-wyrmling,neutral evil,Dragon,,17,52,17,10,15,13,11,15,2
dnd5e,sea-hag,chaotic evil,Fey,,14,52,16,13,16,12,12,13,2
dnd5e,sea-hag-a5e,,Fey,,14,52,16,12,16,12,12,16,2
dnd5e,sea-horse,unaligned,Beast,,11,1,1,12,8,1,10,2,0
dnd5e,sea-serpent-a5e,,Monstrosity,,17,247,28,10,22,4,14,8,16
dnd5e,sea_hag_bf,,Fey,,14,51,16,12,14,12,12,12,2
dnd5e,seadragonwyrmling-tob1-2023,Neutral Evil,Dragon,,17,52,17,10,15,13,11,15,3
dnd5e,seahorse-a5e,,Beast,,11,1,1,12,8,2,10,4,0
dnd5e,seahorse_bf,,Beast,,11,9,1,10,8,1,10,2,0
dnd5e,seahorse_giant_bf,,Beast,,13,25,12,14,10,2,12,4,0.5
dnd5e,selang,chaotic evil,Fey,,15,76,18,15,18,12,14,19,4
dnd5e,selang-tob1-2023,Chaotic Evil,Fey,,15,76,18,15,18,12,14,19,4
dnd5e,sentinel-in-darkness,unaligned,Construct,,13,127,20,9,16,6,18,1,7
dnd5e,serpentfolk-of-yig,neutral evil,Humanoid,,12,40,11,14,11,14,11,14,1
dnd5e,serpentine-lamia,neutral evil,Monstrosity,,13,36,12,15,11,8,13,15,1
dnd5e,serpopard,unaligned,Beast,,15,85,17,16,16,2,12,6,4
dnd5e,serpopard-tob1-2023,Unaligned,Monstrosity,,15,85,17,16,16,2,12,6,4
dnd5e,servant-of-the-unsated-god,neutral evil,Undead,,17,82,17,12,16,11,16,12,4
dnd5e,servant-of-the-vine,chaotic neutral,Humanoid,elf,16,72,10,15,11,13,16,14,6
dnd5e,servant-of-yig,neutral evil,Aberration,,12,90,15,14,16,14,12,14,4
dnd5e,sewer-weird,neutral evil,Elemental,,15,136,10,19,17,5,10,3,8
dnd5e,shabti,unaligned,Construct,,17,102,14,20,18,6,11,6,8
dnd5e,shadhavar,neutral,Monstrosity,,14,97,14,15,14,8,10,16,2
dnd5e,shadhavar-tob1-2023,Neutral,Monstrosity,,14,82,14,15,14,8,10,16,2
dnd5e,shadow,chaotic evil,Undead,,12,16,6,14,13,6,10,8,0.5
dnd5e,shadow-a5e,,Undead,,12,18,6,14,10,8,10,14,1
dnd5e,shadow-beast,chaotic evil,Fey,,14,135,20,18,17,14,14,19,7
dnd5e,shadow-blight,neutral evil,Plant,,13,65,13,15,16,5,16,3,1
dnd5e,shadow-boxer,chaotic neutral,Fey,,13,55,10,17,15,12,17,17,3
dnd5e,shadow-demon-a5e,,Fiend,,13,45,5,16,10,12,14,16,4
dnd5e,shadow-dragon-wyrmling-a5e,,Dragon,,16,52,14,14,14,10,10,14,3
dnd5e,shadow-elf-champion-warrior-a5e,,Humanoid,,16,90,18,18,16,10,12,14,5
dnd5e,shadow-elf-high-priest-a5e,,Humanoid,,18,82,14,10,16,12,18,16,6
dnd5e,shadow-elf-mage-a5e,,Humanoid,,12,67,10,14,16,16,12,10,6
dnd5e,shadow-elf-spellcaster-drider-a5e,,Monstrosity,,17,114,18,16,18,10,16,12,6
dnd5e,shadow-elf-warrior-a5e,,Humanoid,,13,11,12,12,12,10,14,10,0.25
dnd5e,shadow-fey,lawful evil,Humanoid,elf,15,31,10,14,10,11,11,13,0.25
dnd5e,shadow-fey-ambassador,lawful evil,Humanoid,elf,16,161,13,18,18,16,16,20,9
dnd5e,shadow-fey-duelist,lawful evil,Humanoid,elf,17,117,13,20,14,13,12,16,6
dnd5e,shadow-fey-enchantress,lawful evil,Humanoid,shadow fey,16,123,10,15,14,12,17,18,7
dnd5e,shadow-fey-forest-hunter,lawful evil,Humanoid,elf,15,104,12,18,12,11,12,16,5
dnd5e,shadow-fey-guardian,neutral evil,Humanoid,elf,15,110,18,14,16,6,14,8,4
dnd5e,shadow-fey-poisoner,neutral,Humanoid,elf,16,112,11,18,16,13,11,14,11
dnd5e,shadow-giant,chaotic evil,Giant,,17,209,18,25,17,12,13,21,15
dnd5e,shadow-goblin,neutral evil,Humanoid,goblinoid,13,13,10,16,12,13,12,8,0.5
dnd5e,shadow-lurker,chaotic evil,Fey,,16,84,10,22,14,12,14,16,5
dnd5e,shadow-of-death,chaotic evil,Celestial,,18,250,7,26,24,25,25,30,21
dnd5e,shadow-ooze,unaligned,Ooze,,8,76,16,6,18,2,6,2,3
dnd5e,shadow-river-lord,neutral evil,Undead,,16,135,14,18,16,12,16,18,9
dnd5e,shadow-skeleton,neutral evil,Undead,,13,52,10,16,15,9,11,9,2
dnd5e,shadow_bf,,Undead,,12,17,6,18,12,6,10,8,0.5
dnd5e,shadowantipaladin-tob1-2023,Chaotic Evil,Humanoid,,18,82,11,18,18,11,5,14,5
dnd5e,shadowbeast-tob1-2023,Chaotic Evil,Fey,,15,112,6,20,17,14,14,19,7
dnd5e,shadowfey-tob1-2023,Lawful Evil,Humanoid,,15,31,10,14,10,11,11,13,0.25
dnd5e,shambling-mound,unaligned,Plant,,15,136,18,8,16,5,10,5,5
dnd5e,shambling-mound-a5e,,Plant,,15,123,18,10,18,6,12,6,6
dnd5e,shambling_mound_bf,,Plant,,15,110,18,8,16,4,10,4,5
dnd5e,shantak,lawful evil,Monstrosity,,16,123,18,12,18,6,14,8,5
dnd5e,shard-swarm,unaligned,Construct,,13,22,3,13,11,1,5,1,0.5
dnd5e,shark_giant_bf,,Beast,,13,126,22,10,20,1,10,4,5
dnd5e,shark_hunter_bf,,Beast,,12,63,16,12,14,1,10,4,2
dnd5e,shark_reef_bf,,Beast,,12,27,14,12,12,1,10,4,0.5
dnd5e,sharkjaw-skeleton,lawful evil,Undead,,13,45,16,10,15,6,8,4,1
dnd5e,sharkjawskeleton-tob1-2023,Lawful Evil,Undead,,13,45,16,10,15,6,8,4,1
dnd5e,shellycoat,neutral evil,Fey,,14,75,17,15,16,13,9,7,2
dnd5e,shellycoat-tob1-2023,Neutral Evil,Fey,,14,52,17,15,16,13,9,7,2
dnd5e,shetani,neutral evil,Fiend,,18,190,17,19,20,18,17,20,14
dnd5e,shield-guardian,unaligned,Construct,,17,142,18,8,18,7,10,3,7
dnd5e,shield-guardian-a5e,,Construct,,17,133,18,10,18,6,10,3,7
dnd5e,shield_guardian_bf,,Construct,,17,139,18,8,18,6,14,2,7
dnd5e,shiftshroom,unaligned,Plant,shapechanger,5,18,12,1,10,1,5,1,0.25
dnd5e,shimmer-seal,unaligned,Beast,,12,105,18,14,17,5,12,9,5
dnd5e,shockwing,unaligned,Beast,,12,27,11,15,14,3,10,7,1
dnd5e,shoggoth,chaotic neutral,Aberration,,18,387,26,14,28,12,16,13,19
dnd5e,shoggoth-tob1-2023,Chaotic Neutral,Aberration,,18,325,26,14,28,12,20,13,19
dnd5e,shoreline-scrapper,unaligned,Beast,,16,93,16,12,16,3,11,5,4
dnd5e,shriekbat,unaligned,Monstrosity,,15,178,24,12,18,3,10,7,9
dnd5e,shrieker,unaligned,Plant,,5,13,1,1,10,1,3,1,0
dnd5e,shrieker-a5e,,Plant,,5,13,1,1,10,1,2,1,0
dnd5e,shrieker_bf,,Plant,,5,7,1,1,10,1,2,1,0
dnd5e,shroud,neutral evil,Undead,,13,9,4,13,10,2,10,8,0.125
dnd5e,shroud-ray-a5e,,Aberration,,13,97,18,16,14,12,12,12,8
dnd5e,shroud-tob1-2023,Neutral Evil,Undead,,11,13,4,13,10,2,10,8,0.125
dnd5e,shukankor,chaotic evil,Aberration,,17,115,22,12,18,8,12,6,9
dnd5e,shurale,neutral evil,Fey,,14,105,18,19,16,12,15,18,7
dnd5e,sigilian,unaligned,Construct,,14,65,6,18,14,5,10,20,2
dnd5e,sila_bf,,Elemental,Outsider,17,216,20,22,22,24,14,28,11
dnd5e,silenal,chaotic neutral,Fey,,14,117,10,18,16,10,13,19,7
dnd5e,silent-crier,neutral evil,Fiend,,15,105,17,10,16,10,18,16,6
dnd5e,silver-dragon-wyrmling,lawful good,Dragon,,17,45,19,10,17,12,11,15,2
dnd5e,silver-dragon-wyrmling-a5e,,Dragon,,17,60,18,14,16,12,10,14,3
dnd5e,silver-dragon-wyrmling-skeleton,lawful evil,Undead,,17,45,19,10,17,8,10,8,2
dnd5e,silver_dragon_wyrmling_bf,,Dragon,,17,51,18,14,20,12,14,18,2
dnd5e,simhamukha,chaotic good,Celestial,dakini,16,115,21,15,19,12,17,19,8
dnd5e,simurg,neutral good,Celestial,,15,108,18,11,17,14,17,16,5
dnd5e,sinstar,lawful evil,Plant,,17,275,5,14,17,21,18,15,17
dnd5e,sinstar-thrall,unaligned,Plant,,13,58,17,10,15,3,10,1,2
dnd5e,siren-a5e,,Monstrosity,,11,38,12,12,12,10,10,14,1
dnd5e,skein-witch,neutral,Celestial,,20,162,6,12,14,16,20,20,12
dnd5e,skeinwitch-tob1-2023,Neutral,Celestial,,20,162,6,12,14,16,20,20,12
dnd5e,skeletal-champion-a5e,,Undead,,15,58,16,16,14,6,8,5,3
dnd5e,skeletal-tyrannosaurus-rex-a5e,,Undead,,13,126,22,10,20,2,8,5,8
dnd5e,skeletal-warhorse-a5e,,Undead,,11,30,18,12,14,3,8,5,0.5
dnd5e,skeleton,lawful evil,Undead,,13,13,10,14,15,6,8,5,0.25
dnd5e,skeleton-a5e,,Undead,,13,13,10,14,14,6,8,5,0.25
dnd5e,skeleton-horde-a5e,,Undead,,13,65,10,14,14,6,8,5,4
dnd5e,skeleton_bf,,Undead,,13,14,10,14,14,6,8,4,0.25
dnd5e,skin-bat,neutral evil,Undead,,13,14,12,16,10,2,13,6,0.5
dnd5e,skinbat-tob1-2023,Neutral Evil,Undead,,13,28,12,16,10,2,13,6,0.5
dnd5e,skitterhaunt,unaligned,Ooze,,14,95,15,11,19,1,7,1,4
dnd5e,skitterhaunt-tob1-2023,Unaligned,Ooze,,14,95,15,11,19,3,7,1,4
dnd5e,skull-drake,neutral,Dragon,,15,75,16,17,16,8,12,10,3
dnd5e,skull-lantern,unaligned,Undead,,13,14,1,16,12,3,6,5,0.25
dnd5e,skullbloom_bf,,Plant,,11,23,12,10,14,2,8,4,0.5
dnd5e,skydancer,chaotic neutral,Humanoid,any race,14,63,10,18,10,12,16,11,5
dnd5e,sleipnir,neutral good,Monstrosity,,15,105,20,12,20,10,15,10,5
dnd5e,slithy-tove,unaligned,Monstrosity,,15,91,10,20,16,5,14,9,4
dnd5e,slow-storm,chaotic neutral,Elemental,,19,225,20,19,22,11,16,11,15
dnd5e,slowstorm-tob1-2023,Chaotic Neutral,Elemental,,19,220,20,19,22,11,18,11,15
dnd5e,sluagh-swarm,chaotic evil,Fey,Swarm,13,54,6,16,11,6,13,10,3
dnd5e,smaragdine-golem,unaligned,Construct,,17,231,24,11,21,3,11,1,14
dnd5e,smaragdinegolem-tob1-2023,Unaligned,Construct,,17,231,24,11,21,3,11,1,14
dnd5e,snake-lamia-a5e,,Monstrosity,,13,85,16,16,16,14,16,18,4
dnd5e,snake-with-a-hundred-mage-hands,neutral,Monstrosity,,14,67,8,18,12,18,10,6,3
dnd5e,snake_constrictor_bf,,Beast,,12,15,14,14,12,1,10,2,0.25
dnd5e,snake_flying_bf,,Beast,,11,10,4,12,10,2,12,4,0.125
dnd5e,snake_giant_constrictor_bf,,Beast,,12,63,16,14,12,1,10,2,2
dnd5e,snake_giant_poisonous_bf,,Beast,,12,14,10,14,12,2,10,2,0.25
dnd5e,snake_poisonous_bf,,Beast,,11,9,2,12,10,1,10,2,0.125
dnd5e,snake_swarm_of_poisonous_snakes_bf,,Swarm,,14,48,8,18,10,1,10,2,2
dnd5e,snallygaster,unaligned,Aberration,,16,207,24,10,21,4,14,12,15
dnd5e,snatch-bat,chaotic neutral,Aberration,,16,97,16,20,14,6,12,5,5
dnd5e,snow-cat,unaligned,Beast,,12,13,14,14,10,3,14,7,0.25
dnd5e,snow-giant,neutral,Giant,,11,138,19,12,20,9,15,6,5
dnd5e,snow-hag,neutral evil,Fey,,17,82,16,12,16,13,14,16,3
dnd5e,snow-terror,chaotic evil,Fiend,shapechanger,16,127,19,22,17,12,9,16,8
dnd5e,snowqueen-tob1-2023,Neutral Evil,Fey,,17,182,16,18,14,18,20,18,16
dnd5e,sodwose,neutral evil,Plant,,15,127,10,21,18,15,14,9,6
dnd5e,soil-snake,unaligned,Construct,,14,115,21,10,18,6,12,5,4
dnd5e,solar,lawful good,Celestial,,21,243,26,22,26,25,25,30,21
dnd5e,solar-a5e,,Celestial,,21,319,28,22,28,22,30,30,21
dnd5e,solar_bf,,Celestial,Angel,21,306,26,22,26,38,38,44,21
dnd5e,soldier-a5e,,Humanoid,,16,19,14,12,14,10,10,10,0.5
dnd5e,soldier-squad-a5e,,Humanoid,,16,97,14,12,14,10,10,10,5
dnd5e,somberweave,neutral evil,Fey,,14,78,14,19,14,10,13,16,5
dnd5e,son-of-fenris,chaotic evil,Monstrosity,,17,175,26,16,23,16,18,14,12
dnd5e,song-angel,lawful good,Celestial,,15,76,12,16,16,18,18,21,6
dnd5e,sonoffenris-tob1-2023,Chaotic Evil,Monstrosity,,17,175,26,16,23,16,18,14,12
dnd5e,sootwing,unaligned,Beast,,11,13,11,12,12,3,10,7,0.25
dnd5e,sooze,lawful neutral,Aberration,shoth,12,49,14,10,10,10,14,16,0.5
dnd5e,soul-eater,neutral evil,Fiend,,16,104,13,22,14,12,11,11,7
dnd5e,souleater-tob1-2023,Neutral Evil,Fiend,,16,105,13,22,17,12,11,11,7
dnd5e,spark,chaotic neutral,Elemental,,16,84,4,20,18,10,12,17,7
dnd5e,spark-mephit-a5e,,Elemental,,12,17,8,14,10,8,10,12,0.5
dnd5e,spark-tob1-2023,Chaotic Neutral,Elemental,,15,104,4,20,18,10,12,17,7
dnd5e,spawn-of-alquam,chaotic evil,Fiend,demon,16,114,12,17,19,14,16,13,6
dnd5e,spawn-of-arbeyach,lawful evil,Fiend,devil,17,78,18,15,15,10,13,12,5
dnd5e,spawn-of-chernobog,chaotic evil,Fiend,,14,95,22,12,18,10,12,12,4
dnd5e,spawn-of-hriggala,chaotic evil,Fiend,demon,16,138,25,7,21,6,8,4,10
dnd5e,spawn-of-rhopalocerex,chaotic evil,Fiend,demon,17,112,14,18,15,10,13,15,6
dnd5e,spawnofakyishigal-tob1-2023,Chaotic Evil,Fiend,,15,119,15,13,19,10,11,12,5
dnd5e,spawnofarbeyach-tob1-2023,Lawful Evil,Fiend,,17,78,18,15,15,10,13,12,5
dnd5e,speaker-to-the-darkness,chaotic evil,Humanoid,derro,16,135,11,16,18,10,9,18,5
dnd5e,specter,chaotic evil,Undead,,12,22,1,14,11,10,10,11,1
dnd5e,specter-a5e,,Undead,,12,22,2,14,10,10,10,14,1
dnd5e,specter_bf,,Undead,,12,27,1,14,10,10,10,14,1
dnd5e,spectral-guardian,neutral evil,Undead,,14,110,6,18,18,11,16,18,6
dnd5e,spectralguardian-tob1-2023,Neutral Evil,Undead,,14,93,6,18,18,11,16,18,6
dnd5e,spell-warped-chuul-a5e,,Aberration,,16,127,18,10,16,5,16,10,7
dnd5e,spellhound,lawful neutral,Monstrosity,,14,102,18,15,16,3,13,8,4
dnd5e,sphinx-a5e,,Monstrosity,,20,142,22,14,18,18,22,20,11
dnd5e,spider,unaligned,Beast,,12,1,2,14,8,1,10,2,0
dnd5e,spider-a5e,,Beast,,12,1,2,14,8,1,10,2,0
dnd5e,spider-drake,lawful evil,Dragon,,18,136,19,13,17,7,16,15,9
dnd5e,spider-of-leng,chaotic evil,Aberration,,15,144,14,16,16,17,10,10,7
dnd5e,spider-thief,unaligned,Construct,,13,54,10,12,12,3,10,1,2
dnd5e,spider_bf,,Beast,,12,8,2,10,8,1,10,2,0
dnd5e,spider_giant_bf,,Beast,,15,40,14,16,12,2,10,4,1
dnd5e,spider_giant_wolf_bf,,Beast,,13,14,14,14,12,2,12,4,0.25
dnd5e,spiderofleng-tob1-2023,Chaotic Evil,Aberration,,15,144,14,16,16,18,10,10,7
dnd5e,spiderthief-tob1-2023,Unaligned,Construct,,13,66,10,12,14,3,10,1,2
dnd5e,spinosaurus,unaligned,Beast,,15,231,27,9,22,2,11,10,13
dnd5e,spinosaurus-tob1-2023,Unaligned,Beast,,15,232,25,9,21,2,11,10,13
dnd5e,spire-walker,chaotic neutral,Fey,,16,38,3,18,14,11,10,14,3
dnd5e,spirewalker-tob1-2023,Chaotic Neutral,Fey,,16,49,3,18,14,11,10,16,3
dnd5e,spirit-lamp,chaotic evil,Undead,,17,82,12,19,16,13,14,19,7
dnd5e,spirit-naga,chaotic evil,Monstrosity,,15,75,18,17,14,16,15,16,8
dnd5e,spirit-naga-a5e,,Monstrosity,,16,85,16,16,16,16,14,16,6
dnd5e,spirit_naga_bf,,Monstrosity,,15,166,18,22,20,16,20,22,8
dnd5e,splinter-matron,chaotic evil,Fey,,16,136,14,18,19,11,9,14,7
dnd5e,sporous-crab,unaligned,Beast,,14,33,14,8,15,3,13,4,1
dnd5e,spree,chaotic evil,Fiend,demon,15,84,11,17,16,10,8,15,5
dnd5e,sprite,neutral good,Fey,,15,2,3,18,10,14,13,11,0.25
dnd5e,sprite-a5e,,Fey,,14,2,2,18,10,14,12,10,0.25
dnd5e,sprite_bf,,Fey,,14,13,2,16,10,14,12,10,0.25
dnd5e,spurred-water-skate,unaligned,Beast,,13,60,12,17,15,3,10,6,1
dnd5e,spy,any alignment,Humanoid,any race,12,27,10,15,10,12,14,16,1
dnd5e,spy-a5e,,Humanoid,,12,27,10,14,10,12,14,14,1
dnd5e,spy_bf,,Humanoid,Any Lineage,13,40,10,20,10,12,14,16,1
dnd5e,spymaster-a5e,,Humanoid,,16,97,10,16,14,12,12,12,7
dnd5e,ssadar,chaotic evil,Humanoid,,16,71,16,14,15,9,14,10,3
dnd5e,stained-glass-moth,unaligned,Construct,,12,45,10,14,18,5,14,10,1
dnd5e,star-drake,neutral,Dragon,,19,189,20,17,21,16,24,20,15
dnd5e,star-nosed-diopsid,lawful evil,Aberration,,16,153,19,14,17,17,16,15,9
dnd5e,star-spawn-of-cthulhu,chaotic evil,Fiend,,17,187,25,15,24,30,18,23,15
dnd5e,star_crow_bf,,Aberration,,15,12,6,16,12,1,16,1,0.25
dnd5e,stardrake-tob1-2023,Neutral,Dragon,,19,189,20,17,21,16,24,20,15
dnd5e,stargazer,unaligned,Monstrosity,,17,168,20,10,18,3,14,4,9
dnd5e,starspawnofcthulhu-tob1-2023,Chaotic Evil,Fiend,,17,212,25,15,24,30,18,23,15
dnd5e,starving-specter,chaotic evil,Undead,,13,90,10,16,17,11,14,13,5
dnd5e,steam-golem,unaligned,Construct,,18,171,26,12,18,3,10,1,13
dnd5e,steam-mephit,neutral evil,Elemental,,10,21,5,11,10,11,10,12,0.25
dnd5e,steam-mephit-a5e,,Elemental,,10,21,6,10,10,8,10,10,0.25
dnd5e,steam_mephit_bf,,Elemental,,12,27,4,14,10,6,12,10,0.5
dnd5e,steamgolem-tob1-2023,Unaligned,Construct,,18,171,26,12,18,3,10,1,13
dnd5e,stegosaurus-a5e,,Beast,,16,63,18,10,18,2,12,5,3
dnd5e,stellar-rorqual,neutral,Aberration,,14,165,26,8,22,7,18,8,12
dnd5e,stirge,unaligned,Beast,,14,2,4,16,11,2,8,6,0.125
dnd5e,stirge-a5e,,Beast,,13,2,4,16,10,2,8,4,0.125
dnd5e,stirge_bf,,Beast,,14,7,4,14,10,2,8,6,0.125
dnd5e,stone-colossus-a5e,,Construct,,17,263,22,10,20,3,12,1,16
dnd5e,stone-creeper,unaligned,Plant,,12,30,12,15,16,4,6,4,1
dnd5e,stone-eater-slime,unaligned,Ooze,,12,90,16,11,19,1,6,3,4
dnd5e,stone-giant,neutral,Giant,,17,126,23,15,20,10,12,9,7
dnd5e,stone-giant-a5e,,Giant,,17,126,23,14,20,10,12,10,8
dnd5e,stone-giant-stonetalker-a5e,,Giant,,17,126,23,14,20,10,12,10,8
dnd5e,stone-golem,unaligned,Construct,,17,178,22,9,20,3,11,1,10
dnd5e,stone-guardian-a5e,,Construct,,17,178,22,10,20,3,12,1,10
dnd5e,stone_giant_bf,,Giant,,17,156,22,20,26,10,18,8,7
dnd5e,stone_golem_bf,,Construct,,17,176,20,8,28,2,10,1,10
dnd5e,stoneguard,lawful neutral,Humanoid,any race,15,152,18,10,20,10,14,9,7
dnd5e,storm-giant,chaotic good,Giant,,16,230,29,14,20,16,18,18,13
dnd5e,storm-giant-a5e,,Giant,,16,230,29,14,20,16,18,18,14
dnd5e,storm-giant-monarch-a5e,,Giant,,16,460,29,14,20,16,18,18,14
dnd5e,storm-lord,neutral,Elemental,,17,161,20,18,16,12,14,18,13
dnd5e,storm-maiden,chaotic evil,Elemental,,15,78,16,16,15,10,11,17,4
dnd5e,storm-spirit,neutral,Elemental,,14,22,12,14,11,6,10,6,0.5
dnd5e,storm_giant_bf,,Giant,,16,243,38,14,30,16,28,28,13
dnd5e,stormboar,unaligned,Monstrosity,,15,95,19,12,18,3,10,7,6
dnd5e,stout-halfling-guard-a5e,,Humanoid,,15,11,10,12,12,10,10,10,0.125
dnd5e,strider-a5e,,Humanoid,,16,90,12,18,16,12,18,12,5
dnd5e,strife-tob1-2023,Chaotic Evil,Fey,,15,60,8,20,14,13,14,16,3
dnd5e,strobing-fungus,unaligned,Plant,,13,76,16,11,19,5,13,15,4
dnd5e,stryx,neutral,Monstrosity,,13,10,3,17,11,8,15,6,0.125
dnd5e,stryx-tob1-2023,Neutral,Monstrosity,,12,10,3,14,11,8,15,6,0.125
dnd5e,stuhac,neutral evil,Fiend,,18,190,22,18,20,12,16,15,13
dnd5e,stuhac-tob1-2023,Neutral Evil,Fiend,,18,209,22,18,20,12,16,15,13
